id	accession	raw_id	primary_id	sra_id	bp_id	model	package	package_name	status	status_date	taxonomy_id	taxonomy_name	title	samp_name	paragraph	collection_date	geo_loc_name	host	isolation_source	lat_lon	nitro	phosphate	replicate	samp_collect_device	source_material_id	temp
BIOSAMPLE:SAMN15782799	SAMN15782799	15782799	SAMN15782799	SRS7229462	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.607	408172	marine metagenome	I9N2016_007_meta	I9N2016_007	No Station	2016-03-23T05:30:00Z	Indian Ocean	NA	marine water, oceanic	30.044142 S 104.786650 E	NA	NA		underway	IN007	21.008 C
BIOSAMPLE:SAMN15782800	SAMN15782800	15782800	SAMN15782800	SRS7229463	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.623	408172	marine metagenome	I9N2016_008_meta	I9N2016_008	No Station	2016-03-23T13:30:00Z	Indian Ocean	NA	marine water, oceanic	29.864163 S 103.766577 E	NA	NA		underway	IN008	21.172 C
BIOSAMPLE:SAMN15782801	SAMN15782801	15782801	SAMN15782801	SRS7229464	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.623	408172	marine metagenome	I9N2016_009_meta	I9N2016_009	No Station	2016-03-23T17:00:00Z	Indian Ocean	NA	marine water, oceanic	29.726408 S 103.005432 E	NA	NA		underway	IN009	21.100 C
BIOSAMPLE:SAMN15782802	SAMN15782802	15782802	SAMN15782802	SRS7229465	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.640	408172	marine metagenome	I9N2016_010_meta	I9N2016_010	No Station	2016-03-23T21:30:00Z	Indian Ocean	NA	marine water, oceanic	29.515103 S 101.785073 E	NA	NA		underway	IN010	21.241 C
BIOSAMPLE:SAMN15782803	SAMN15782803	15782803	SAMN15782803	SRS7229466	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.640	408172	marine metagenome	I9N2016_011_meta	I9N2016_011	No Station	2016-03-24T01:30:00Z	Indian Ocean	NA	marine water, oceanic	29.334833 S 100.762633 E	NA	NA		underway	IN011	20.985 C
BIOSAMPLE:SAMN15782804	SAMN15782804	15782804	SAMN15782804	SRS7229468	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.653	408172	marine metagenome	I9N2016_012_meta	I9N2016_012	No Station	2016-03-24T05:30:00Z	Indian Ocean	NA	marine water, oceanic	29.177833 S 99.877683 E	NA	NA		underway	IN012	21.228 C
BIOSAMPLE:SAMN15782805	SAMN15782805	15782805	SAMN15782805	SRS7229467	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.670	408172	marine metagenome	I9N2016_013_meta	I9N2016_013	No Station	2016-03-24T09:30:00Z	Indian Ocean	NA	marine water, oceanic	28.994250 S 98.828150 E	NA	NA		underway	IN013	21.801 C
BIOSAMPLE:SAMN15782806	SAMN15782806	15782806	SAMN15782806	SRS7229469	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.683	408172	marine metagenome	I9N2016_014_meta	I9N2016_014	No Station	2016-03-24T13:15:00Z	Indian Ocean	NA	marine water, oceanic	28.859807 S 98.060167 E	NA	NA		underway	IN014	22.695 C
BIOSAMPLE:SAMN15782807	SAMN15782807	15782807	SAMN15782807	SRS7229303	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.683	408172	marine metagenome	I9N2016_015_meta	I9N2016_015	No Station	2016-03-24T18:00:00Z	Indian Ocean	NA	marine water, oceanic	28.701400 S 97.178733 E	NA	NA		underway	IN015	22.764 C
BIOSAMPLE:SAMN15782808	SAMN15782808	15782808	SAMN15782808	SRS7229304	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.700	408172	marine metagenome	I9N2016_016_meta	I9N2016_016	No Station	2016-03-24T22:00:00Z	Indian Ocean	NA	marine water, oceanic	28.538475 S 96.263433 E	NA	NA		underway	IN016	23.183 C
BIOSAMPLE:SAMN15782809	SAMN15782809	15782809	SAMN15782809	SRS7229305	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.717	408172	marine metagenome	I9N2016_017_meta	I9N2016_017	No Station	2016-03-25T05:30:00Z	Indian Ocean	NA	marine water, oceanic	28.313000 S 94.999767 E	0.000 umol/L	0.070 umol/L		underway	IN017	22.815 C
BIOSAMPLE:SAMN15782810	SAMN15782810	15782810	SAMN15782810	SRS7229306	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.717	408172	marine metagenome	I9N2016_018_meta	I9N2016_018	No Station	2016-03-25T12:00:00Z	Indian Ocean	NA	marine water, oceanic	27.711317 S 95.000417 E	0.000 umol/L	0.070 umol/L		underway	IN018	22.297 C
BIOSAMPLE:SAMN15782811	SAMN15782811	15782811	SAMN15782811	SRS7229307	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.730	408172	marine metagenome	I9N2016_019_meta	I9N2016_019	No Station	2016-03-25T16:00:00Z	Indian Ocean	NA	marine water, oceanic	27.325013 S 94.999925 E	NA	NA		underway	IN019	23.835 C
BIOSAMPLE:SAMN15782812	SAMN15782812	15782812	SAMN15782812	SRS7229309	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.747	408172	marine metagenome	I9N2016_020_meta	I9N2016_020	No Station	2016-03-25T17:45:00Z	Indian Ocean	NA	marine water, oceanic	27.107527 S 94.999515 E	0.000 umol/L	0.060 umol/L		underway	IN020	23.959 C
BIOSAMPLE:SAMN15782813	SAMN15782813	15782813	SAMN15782813	SRS7229308	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.747	408172	marine metagenome	I9N2016_021_meta	I9N2016_021	No Station	2016-03-26T00:25:00Z	Indian Ocean	NA	marine water, oceanic	26.517437 S 94.999488 E	0.000 umol/L	0.090 umol/L		underway	IN021	24.062 C
BIOSAMPLE:SAMN15782814	SAMN15782814	15782814	SAMN15782814	SRS7229310	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.763	408172	marine metagenome	I9N2016_022_meta	I9N2016_022	No Station	2016-03-26T06:00:00Z	Indian Ocean	NA	marine water, oceanic	25.990000 S 94.999833 E	NA	NA		underway	IN022	24.308 C
BIOSAMPLE:SAMN15782815	SAMN15782815	15782815	SAMN15782815	SRS7229311	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.780	408172	marine metagenome	I9N2016_023_meta	I9N2016_023	No Station	2016-03-26T10:00:00Z	Indian Ocean	NA	marine water, oceanic	25.904700 S 95.000183 E	0.000 umol/L	0.070 umol/L		underway	IN023	24.714 C
BIOSAMPLE:SAMN15782816	SAMN15782816	15782816	SAMN15782816	SRS7229312	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.780	408172	marine metagenome	I9N2016_024_meta	I9N2016_024	No Station	2016-03-26T12:30:00Z	Indian Ocean	NA	marine water, oceanic	25.631000 S 94.999983 E	NA	NA		underway	IN024	24.671 C
BIOSAMPLE:SAMN15782817	SAMN15782817	15782817	SAMN15782817	SRS7229314	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.793	408172	marine metagenome	I9N2016_025_meta	I9N2016_025	No Station	2016-03-26T15:30:00Z	Indian Ocean	NA	marine water, oceanic	25.334947 S 94.999563 E	0.000 umol/L	0.050 umol/L		underway	IN025	24.715 C
BIOSAMPLE:SAMN15782818	SAMN15782818	15782818	SAMN15782818	SRS7229315	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.810	408172	marine metagenome	I9N2016_026_meta	I9N2016_026	No Station	2016-03-26T20:00:00Z	Indian Ocean	NA	marine water, oceanic	24.964705 S 95.000050 E	NA	NA		underway	IN026	24.497 C
BIOSAMPLE:SAMN15782819	SAMN15782819	15782819	SAMN15782819	SRS7229316	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.810	408172	marine metagenome	I9N2016_027_meta	I9N2016_027	No Station	2016-03-27T00:00:00Z	Indian Ocean	NA	marine water, oceanic	24.732362 S 94.999745 E	0.000 umol/L	0.070 umol/L		underway	IN027	24.417 C
BIOSAMPLE:SAMN15782820	SAMN15782820	15782820	SAMN15782820	SRS7229317	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.827	408172	marine metagenome	I9N2016_028_meta	I9N2016_028	No Station	2016-03-27T03:15:00Z	Indian Ocean	NA	marine water, oceanic	24.463833 S 94.999983 E	NA	NA		underway	IN028	24.171 C
BIOSAMPLE:SAMN15782821	SAMN15782821	15782821	SAMN15782821	SRS7229318	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.840	408172	marine metagenome	I9N2016_029_meta	I9N2016_029	No Station	2016-03-27T07:30:00Z	Indian Ocean	NA	marine water, oceanic	24.136950 S 94.999900 E	0.000 umol/L	0.070 umol/L		underway	IN029	24.025 C
BIOSAMPLE:SAMN15782822	SAMN15782822	15782822	SAMN15782822	SRS7229319	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.840	408172	marine metagenome	I9N2016_030_meta	I9N2016_030	No Station	2016-03-27T10:30:00Z	Indian Ocean	NA	marine water, oceanic	23.879667 S 95.000000 E	NA	NA		underway	IN030	24.722 C
BIOSAMPLE:SAMN15782823	SAMN15782823	15782823	SAMN15782823	SRS7229320	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.857	408172	marine metagenome	I9N2016_031_meta	I9N2016_031	No Station	2016-03-27T13:30:00Z	Indian Ocean	NA	marine water, oceanic	23.558640 S 95.000078 E	0.000 umol/L	0.050 umol/L		underway	IN031	24.916 C
BIOSAMPLE:SAMN15782824	SAMN15782824	15782824	SAMN15782824	SRS7229321	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.873	408172	marine metagenome	I9N2016_032_meta	I9N2016_032	No Station	2016-03-27T18:00:00Z	Indian Ocean	NA	marine water, oceanic	23.300117 S 95.000067 E	NA	NA		underway	IN032	24.966 C
BIOSAMPLE:SAMN15782825	SAMN15782825	15782825	SAMN15782825	SRS7229322	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.873	408172	marine metagenome	I9N2016_033_meta	I9N2016_033	No Station	2016-03-27T21:00:00Z	Indian Ocean	NA	marine water, oceanic	23.015730 S 94.999488 E	0.000 umol/L	0.070 umol/L		underway	IN033	25.233 C
BIOSAMPLE:SAMN15782826	SAMN15782826	15782826	SAMN15782826	SRS7229323	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.890	408172	marine metagenome	I9N2016_034_meta	I9N2016_034	No Station	2016-03-28T01:00:00Z	Indian Ocean	NA	marine water, oceanic	22.699038 S 95.000073 E	NA	NA		underway	IN034	25.611 C
BIOSAMPLE:SAMN15782827	SAMN15782827	15782827	SAMN15782827	SRS7229325	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.903	408172	marine metagenome	I9N2016_035_meta	I9N2016_035	No Station	2016-03-28T04:30:00Z	Indian Ocean	NA	marine water, oceanic	22.453317 S 94.999917 E	0.000 umol/L	0.070 umol/L		underway	IN035	25.167 C
BIOSAMPLE:SAMN15782828	SAMN15782828	15782828	SAMN15782828	SRS7229326	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.903	408172	marine metagenome	I9N2016_036_meta	I9N2016_036	No Station	2016-03-28T08:42:00Z	Indian Ocean	NA	marine water, oceanic	22.162742 S 94.999992 E	NA	NA		underway	IN036	25.065 C
BIOSAMPLE:SAMN15782829	SAMN15782829	15782829	SAMN15782829	SRS7229327	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.920	408172	marine metagenome	I9N2016_037_meta	I9N2016_037	No Station	2016-03-28T12:15:00Z	Indian Ocean	NA	marine water, oceanic	21.879992 S 95.000523 E	0.040 umol/L	0.100 umol/L		underway	IN037	25.939 C
BIOSAMPLE:SAMN15782830	SAMN15782830	15782830	SAMN15782830	SRS7229328	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.933	408172	marine metagenome	I9N2016_038_meta	I9N2016_038	No Station	2016-03-28T17:00:00Z	Indian Ocean	NA	marine water, oceanic	21.609655 S 95.000003 E	NA	NA		underway	IN038	26.162 C
BIOSAMPLE:SAMN15782831	SAMN15782831	15782831	SAMN15782831	SRS7229329	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.933	408172	marine metagenome	I9N2016_039_meta	I9N2016_039	No Station	2016-03-28T19:40:00Z	Indian Ocean	NA	marine water, oceanic	21.316260 S 95.000047 E	0.000 umol/L	0.060 umol/L		underway	IN039	26.482 C
BIOSAMPLE:SAMN15782832	SAMN15782832	15782832	SAMN15782832	SRS7229330	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.950	408172	marine metagenome	I9N2016_040_meta	I9N2016_040	No Station	2016-03-29T05:20:00Z	Indian Ocean	NA	marine water, oceanic	20.763233 S 94.999950 E	0.000 umol/L	0.080 umol/L		underway	IN040	26.659 C
BIOSAMPLE:SAMN15782833	SAMN15782833	15782833	SAMN15782833	SRS7229331	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.967	408172	marine metagenome	I9N2016_040R07M_meta	I9N2016_040R07M	Station 97	2016-03-29T02:30:00Z	Indian Ocean	NA	marine water, oceanic	20.763233 S 94.999950 E	0.000 umol/L	0.080 umol/L		CTD	R040	26.659 C
BIOSAMPLE:SAMN15782834	SAMN15782834	15782834	SAMN15782834	SRS7229332	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.967	408172	marine metagenome	I9N2016_041_meta	I9N2016_041	No Station	2016-03-29T08:20:00Z	Indian Ocean	NA	marine water, oceanic	20.532583 S 94.999917 E	NA	NA		underway	IN041	26.307 C
BIOSAMPLE:SAMN15782835	SAMN15782835	15782835	SAMN15782835	SRS7229333	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.980	408172	marine metagenome	I9N2016_042_meta	I9N2016_042	No Station	2016-03-29T11:30:00Z	Indian Ocean	NA	marine water, oceanic	20.199933 S 94.999883 E	0.000 umol/L	0.080 umol/L		underway	IN042	26.468 C
BIOSAMPLE:SAMN15782836	SAMN15782836	15782836	SAMN15782836	SRS7229334	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.997	408172	marine metagenome	I9N2016_043_meta	I9N2016_043	No Station	2016-03-29T14:00:00Z	Indian Ocean	NA	marine water, oceanic	19.888642 S 94.999950 E	NA	NA		underway	IN043	26.429 C
BIOSAMPLE:SAMN15782837	SAMN15782837	15782837	SAMN15782837	SRS7229336	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:29.997	408172	marine metagenome	I9N2016_044_meta	I9N2016_044	No Station	2016-03-29T20:40:00Z	Indian Ocean	NA	marine water, oceanic	19.638000 S 95.000000 E	0.000 umol/L	0.050 umol/L		underway	IN044	26.368 C
BIOSAMPLE:SAMN15782838	SAMN15782838	15782838	SAMN15782838	SRS7229337	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.013	408172	marine metagenome	I9N2016_045_meta	I9N2016_045	No Station	2016-03-29T23:00:00Z	Indian Ocean	NA	marine water, oceanic	19.264687 S 94.999940 E	NA	NA		underway	IN045	26.495 C
BIOSAMPLE:SAMN15782839	SAMN15782839	15782839	SAMN15782839	SRS7229338	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.030	408172	marine metagenome	I9N2016_046_meta	I9N2016_046	No Station	2016-03-30T01:00:00Z	Indian Ocean	NA	marine water, oceanic	19.083232 S 94.999712 E	0.000 umol/L	0.050 umol/L		underway	IN046	26.625 C
BIOSAMPLE:SAMN15782840	SAMN15782840	15782840	SAMN15782840	SRS7229339	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.043	408172	marine metagenome	I9N2016_047_meta	I9N2016_047	No Station	2016-03-30T05:30:00Z	Indian Ocean	NA	marine water, oceanic	18.794333 S 94.999967 E	NA	NA		underway	IN047	26.515 C
BIOSAMPLE:SAMN15782841	SAMN15782841	15782841	SAMN15782841	SRS7229340	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.043	408172	marine metagenome	I9N2016_048_meta	I9N2016_048	No Station	2016-03-30T09:00:00Z	Indian Ocean	NA	marine water, oceanic	18.518850 S 94.999817 E	0.000 umol/L	0.050 umol/L		underway	IN048	26.596 C
BIOSAMPLE:SAMN15782842	SAMN15782842	15782842	SAMN15782842	SRS7229341	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.060	408172	marine metagenome	I9N2016_049_meta	I9N2016_049	No Station	2016-03-30T13:00:00Z	Indian Ocean	NA	marine water, oceanic	18.233333 S 95.000000 E	NA	NA		underway	IN049	26.866 C
BIOSAMPLE:SAMN15782843	SAMN15782843	15782843	SAMN15782843	SRS7229342	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.077	408172	marine metagenome	I9N2016_050_meta	I9N2016_050	No Station	2016-03-30T14:30:00Z	Indian Ocean	NA	marine water, oceanic	17.963083 S 94.999732 E	0.000 umol/L	0.040 umol/L		underway	IN050	27.041 C
BIOSAMPLE:SAMN15782844	SAMN15782844	15782844	SAMN15782844	SRS7229343	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.077	408172	marine metagenome	I9N2016_051_meta	I9N2016_051	No Station	2016-03-30T20:21:00Z	Indian Ocean	NA	marine water, oceanic	17.628028 S 94.999900 E	NA	NA		underway	IN051	27.132 C
BIOSAMPLE:SAMN15782845	SAMN15782845	15782845	SAMN15782845	SRS7229344	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.090	408172	marine metagenome	I9N2016_052_meta	I9N2016_052	No Station	2016-03-30T22:40:00Z	Indian Ocean	NA	marine water, oceanic	17.399553 S 95.000000 E	0.000 umol/L	0.050 umol/L		underway	IN052	27.224 C
BIOSAMPLE:SAMN15782846	SAMN15782846	15782846	SAMN15782846	SRS7229345	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.107	408172	marine metagenome	I9N2016_053_meta	I9N2016_053	No Station	2016-03-31T03:32:00Z	Indian Ocean	NA	marine water, oceanic	17.095345 S 94.999967 E	NA	NA		underway	IN053	27.217 C
BIOSAMPLE:SAMN15782847	SAMN15782847	15782847	SAMN15782847	SRS7229348	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.107	408172	marine metagenome	I9N2016_054_meta	I9N2016_054	No Station	2016-03-31T07:25:00Z	Indian Ocean	NA	marine water, oceanic	16.837822 S 94.999777 E	0.000 umol/L	0.040 umol/L		underway	IN054	27.217 C
BIOSAMPLE:SAMN15782848	SAMN15782848	15782848	SAMN15782848	SRS7229349	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.123	408172	marine metagenome	I9N2016_055_meta	I9N2016_055	No Station	2016-03-31T10:30:00Z	Indian Ocean	NA	marine water, oceanic	16.581497 S 95.000150 E	NA	NA		underway	IN055	27.248 C
BIOSAMPLE:SAMN15782849	SAMN15782849	15782849	SAMN15782849	SRS7229350	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:30.140	408172	marine metagenome	I9N2016_056_meta	I9N2016_056	No Station	2016-03-31T14:30:00Z	Indian Ocean	NA	marine water, oceanic	16.277557 S 94.999862 E	0.000 umol/L	0.030 umol/L		underway	IN056	27.485 C
